Name,HOMFLY
12a_789,(-4*v^(-2)+ 8-2*v^2-v^4)+ (-8*v^(-2)+ 16+ v^2-4*v^4)*z^2+ (-5*v^(-2)+ 14+ 7*v^2-4*v^4)*z^4+ (-v^(-2)+ 6+ 5*v^2-v^4)*z^6+ (1+ v^2)*z^8
12a_790,(-2*v^(-2)+ 3+ 2*v^2-2*v^4)+ (-3*v^(-2)+ 4+ 6*v^2-2*v^4-v^6)*z^2+ (-v^(-2)+ 3+ 6*v^2+ v^4-v^6)*z^4+ (1+ 2*v^2+ v^4)*z^6
12a_791,(-2*v^(-4)+ 3*v^(-2)+ v^2-v^4)+ (-3*v^(-4)+ 5*v^(-2)+ 1+ 4*v^2-3*v^4)*z^2+ (-v^(-4)+ 4*v^(-2)+ 3+ 4*v^2-v^4)*z^4+ (v^(-2)+ 1+ v^2)*z^6
12a_792,(-v^(-4)+ v^(-2)+ 1+ v^2-v^4)+ (-v^(-4)+ v^(-2)+ 2+ 2*v^2-v^6)*z^2+ (v^(-2)+ 2+ 2*v^2+ v^4)*z^4
12a_793,(-v^(-4)+ 2*v^(-2))+ (v^(-4)-v^(-2)+ 2-2*v^2+ v^4)*z^2+ (v^(-4)-4*v^(-2)+ 4-4*v^2+ v^4)*z^4+ (-2*v^(-2)+ 3-2*v^2)*z^6+ (1)*z^8
12a_794,(6*v^4-7*v^6+ v^8+ v^10)+ (11*v^4-14*v^6-2*v^8+ 4*v^10)*z^2+ (6*v^4-13*v^6-7*v^8+ 4*v^10)*z^4+ (v^4-6*v^6-5*v^8+ v^10)*z^6+ (-v^6-v^8)*z^8
12a_795,(2*v^2+ v^4-3*v^6+ v^10)+ (3*v^2-6*v^6-v^8+ 2*v^10)*z^2+ (v^2-2*v^4-6*v^6-2*v^8+ v^10)*z^4+ (-v^4-2*v^6-v^8)*z^6
12a_796,(3*v^2-2*v^4-v^8+ v^10)+ (4*v^2-4*v^4-v^6-4*v^8+ 3*v^10)*z^2+ (v^2-4*v^4-3*v^6-4*v^8+ v^10)*z^4+ (-v^4-v^6-v^8)*z^6
12a_797,(1+ v^2-v^4-v^8+ v^10)+ (1-2*v^4-2*v^6-v^8+ v^10)*z^2+ (-v^2-2*v^4-2*v^6-v^8)*z^4
12a_798,(v^2+ 3*v^4-4*v^6+ v^10)+ (2*v^2+ 4*v^4-10*v^6+ 2*v^8+ v^10)*z^2+ (v^2-9*v^6+ v^10)*z^4+ (-v^4-3*v^6-v^8)*z^6
12a_799,(v^(-2)-2+ 3*v^2-v^4)+ (v^(-2)-3+ 3*v^2-v^4-v^6+ v^8)*z^2+ (-2+ v^2-2*v^6)*z^4+ (v^2+ v^4)*z^6
12a_800,(4*v^2-4*v^4+ v^6-v^8+ v^10)+ (4*v^2-6*v^4-3*v^8+ 2*v^10)*z^2+ (v^2-4*v^4-2*v^6-3*v^8+ v^10)*z^4+ (-v^4-v^6-v^8)*z^6
12a_801,(8*v^4-12*v^6+ 5*v^8)+ (12*v^4-20*v^6+ 4*v^8+ 2*v^10)*z^2+ (6*v^4-15*v^6-3*v^8+ 3*v^10)*z^4+ (v^4-6*v^6-4*v^8+ v^10)*z^6+ (-v^6-v^8)*z^8
12a_802,(2-v^2-v^8+ v^10)+ (1-2*v^2-v^4-v^6-2*v^8+ v^10)*z^2+ (-v^2-v^4-v^6-v^8)*z^4
12a_803,(v^(-2)-v^8+ v^10)+ (-1-v^2-v^4-v^6-v^8)*z^2
12a_804,(5*v^4-7*v^6+ 4*v^8-v^10)+ (-2*v^2+ 11*v^4-11*v^6+ 4*v^8)*z^2+ (-3*v^2+ 8*v^4-4*v^6-v^8)*z^4+ (-v^2+ 4*v^4+ 2*v^6-v^8)*z^6+ (v^4+ v^6)*z^8
12a_805,(-3*v^(-6)+ 5*v^(-4)-v^(-2))+ (-v^(-6)+ 5*v^(-4))*z^2+ (6*v^(-6)-11*v^(-4)+ 6*v^(-2))*z^4+ (5*v^(-6)-16*v^(-4)+ 5*v^(-2))*z^6+ (v^(-6)-7*v^(-4)+ v^(-2))*z^8+ (-v^(-4))*z^10
12a_806,(-2*v^(-6)+ 3*v^(-4))+ (v^(-6)+ 2*v^(-2))*z^2+ (3*v^(-6)-5*v^(-4)-v^(-2)+ 2)*z^4+ (v^(-6)-4*v^(-4)-3*v^(-2)+ 1)*z^6+ (-v^(-4)-v^(-2))*z^8
12a_807,(-v^(-6)+ v^(-4)+ v^(-2))+ (3*v^(-4)-3*v^(-2)+ 2)*z^2+ (2*v^(-6)-v^(-4)-6*v^(-2)+ 3)*z^4+ (v^(-6)-3*v^(-4)-4*v^(-2)+ 1)*z^6+ (-v^(-4)-v^(-2))*z^8
12a_808,(-v^(-6)+ 2*v^(-4)-v^(-2)+ 1)+ (v^(-6)-1+ v^2)*z^2+ (v^(-6)-2*v^(-4)-v^(-2)-2+ v^2)*z^4+ (-v^(-4)-v^(-2)-1)*z^6
12a_809,(4*v^4-4*v^6+ v^8)+ (-v^2+ 7*v^4-5*v^6+ v^8)*z^2+ (-3*v^2+ 6*v^4-2*v^8)*z^4+ (-v^2+ 4*v^4+ 3*v^6-v^8)*z^6+ (v^4+ v^6)*z^8
12a_810,(v^2+ 2*v^4-3*v^6+ v^8)+ (3*v^4-2*v^6)*z^2+ (-1+ 3*v^4-v^8)*z^4+ (v^2+ 2*v^4+ v^6)*z^6
12a_811,(4*v^8+ v^10-7*v^12+ 3*v^14)+ (12*v^8+ 11*v^10-19*v^12+ 4*v^14)*z^2+ (13*v^8+ 19*v^10-14*v^12+ v^14)*z^4+ (6*v^8+ 11*v^10-3*v^12)*z^6+ (v^8+ 2*v^10)*z^8
12a_812,(4*v^4-4*v^6+ v^8)+ (2*v^2+ 5*v^4-9*v^6+ 3*v^8+ v^10)*z^2+ (v^2-9*v^6+ v^10)*z^4+ (-v^4-3*v^6-v^8)*z^6
12a_813,(2*v^8+ 6*v^10-11*v^12+ 4*v^14)+ (9*v^8+ 19*v^10-23*v^12+ 4*v^14)*z^2+ (12*v^8+ 24*v^10-15*v^12+ v^14)*z^4+ (6*v^8+ 12*v^10-3*v^12)*z^6+ (v^8+ 2*v^10)*z^8
12a_814,(5*v^8-2*v^10-4*v^12+ 2*v^14)+ (2*v^6+ 12*v^8+ v^10-8*v^12+ v^14)*z^2+ (3*v^6+ 11*v^8+ 5*v^10-3*v^12)*z^4+ (v^6+ 3*v^8+ 2*v^10)*z^6
12a_815,(-8*v^(-4)+ 16*v^(-2)-7)+ (-20*v^(-4)+ 48*v^(-2)-20)*z^2+ (-18*v^(-4)+ 56*v^(-2)-18)*z^4+ (-7*v^(-4)+ 32*v^(-2)-7)*z^6+ (-v^(-4)+ 9*v^(-2)-1)*z^8+ (v^(-2))*z^10
12a_816,(-5*v^(-4)+ 8*v^(-2)-2*v^2)+ (-9*v^(-4)+ 17*v^(-2)+ 5-6*v^2)*z^2+ (-5*v^(-4)+ 15*v^(-2)+ 9-4*v^2)*z^4+ (-v^(-4)+ 6*v^(-2)+ 5-v^2)*z^6+ (v^(-2)+ 1)*z^8
12a_817,(4*v^8+ v^10-7*v^12+ 3*v^14)+ (12*v^8+ 11*v^10-19*v^12+ 4*v^14)*z^2+ (13*v^8+ 19*v^10-14*v^12+ v^14)*z^4+ (6*v^8+ 11*v^10-3*v^12)*z^6+ (v^8+ 2*v^10)*z^8
12a_818,(2*v^(-4)-5*v^(-2)+ 7-5*v^2+ 2*v^4)+ (v^(-4)-8*v^(-2)+ 14-14*v^2+ 4*v^4)*z^2+ (-3*v^(-2)+ 11-12*v^2+ 3*v^4)*z^4+ (3-5*v^2+ v^4)*z^6+ (-v^2)*z^8
12a_819,(-2*v^(-2)+ 5-2*v^2)+ (v^(-2)+ v^2)*z^2+ (7*v^(-2)-15+ 7*v^2)*z^4+ (5*v^(-2)-17+ 5*v^2)*z^6+ (v^(-2)-7+ v^2)*z^8+ (-1)*z^10
12a_820,(-v^(-2)+ 3-v^2)+ (v^(-2)+ 1-3*v^2+ 2*v^4)*z^2+ (3*v^(-2)-4-5*v^2+ 3*v^4)*z^4+ (v^(-2)-4-4*v^2+ v^4)*z^6+ (-1-v^2)*z^8
12a_821,(1)+ (v^(-4)-2+ v^4)*z^2+ (v^(-4)-v^(-2)-4-v^2+ v^4)*z^4+ (-v^(-2)-2-v^2)*z^6
12a_822,(2*v^4+ 2*v^6-5*v^8+ 2*v^10)+ (7*v^4-v^6-9*v^8+ 5*v^10)*z^2+ (5*v^4-7*v^6-9*v^8+ 4*v^10)*z^4+ (v^4-5*v^6-5*v^8+ v^10)*z^6+ (-v^6-v^8)*z^8
12a_823,(4*v^4-3*v^6-v^8+ v^10)+ (2*v^2+ 4*v^4-6*v^6-v^8+ 2*v^10)*z^2+ (v^2-v^4-6*v^6-2*v^8+ v^10)*z^4+ (-v^4-2*v^6-v^8)*z^6
12a_824,(-7*v^(-4)+ 14*v^(-2)-6)+ (-19*v^(-4)+ 45*v^(-2)-19)*z^2+ (-18*v^(-4)+ 55*v^(-2)-18)*z^4+ (-7*v^(-4)+ 32*v^(-2)-7)*z^6+ (-v^(-4)+ 9*v^(-2)-1)*z^8+ (v^(-2))*z^10
12a_825,(-5*v^(-4)+ 9*v^(-2)-2-v^2)+ (-9*v^(-4)+ 18*v^(-2)+ 2-5*v^2)*z^2+ (-5*v^(-4)+ 15*v^(-2)+ 8-4*v^2)*z^4+ (-v^(-4)+ 6*v^(-2)+ 5-v^2)*z^6+ (v^(-2)+ 1)*z^8
12a_826,(-4*v^(-4)+ 6*v^(-2)+ 1-2*v^2)+ (-8*v^(-4)+ 13*v^(-2)+ 8-7*v^2)*z^2+ (-5*v^(-4)+ 13*v^(-2)+ 12-5*v^2)*z^4+ (-v^(-4)+ 6*v^(-2)+ 6-v^2)*z^6+ (v^(-2)+ 1)*z^8
12a_827,(-2*v^(-4)+ v^(-2)+ 5-3*v^2)+ (-3*v^(-4)+ 2*v^(-2)+ 10-2*v^2-2*v^4)*z^2+ (-v^(-4)+ 3*v^(-2)+ 8+ 2*v^2-v^4)*z^4+ (v^(-2)+ 2+ v^2)*z^6
12a_828,(4*v^8-5*v^12+ 2*v^14)+ (2*v^6+ 10*v^8+ 6*v^10-10*v^12+ v^14)*z^2+ (3*v^6+ 10*v^8+ 9*v^10-4*v^12)*z^4+ (v^6+ 3*v^8+ 3*v^10)*z^6
12a_829,(2*v^4-v^6+ 2*v^8-3*v^10+ v^12)+ (5*v^4-3*v^6+ 4*v^8-2*v^10)*z^2+ (4*v^4-5*v^6+ 2*v^10)*z^4+ (v^4-4*v^6-3*v^8+ v^10)*z^6+ (-v^6-v^8)*z^8
12a_830,(-3*v^(-4)+ 4*v^(-2)+ 2-2*v^2)+ (-6*v^(-4)+ 11*v^(-2)+ 4-4*v^2)*z^2+ (-4*v^(-4)+ 11*v^(-2)+ 6-3*v^2)*z^4+ (-v^(-4)+ 5*v^(-2)+ 4-v^2)*z^6+ (v^(-2)+ 1)*z^8
12a_831,(-3*v^(-4)+ 4*v^(-2)+ 2-2*v^2)+ (-6*v^(-4)+ 11*v^(-2)+ 4-4*v^2)*z^2+ (-4*v^(-4)+ 11*v^(-2)+ 6-3*v^2)*z^4+ (-v^(-4)+ 5*v^(-2)+ 4-v^2)*z^6+ (v^(-2)+ 1)*z^8
12a_832,(2*v^4-v^6+ 2*v^8-3*v^10+ v^12)+ (5*v^4-3*v^6+ 4*v^8-2*v^10)*z^2+ (4*v^4-5*v^6+ 2*v^10)*z^4+ (v^4-4*v^6-3*v^8+ v^10)*z^6+ (-v^6-v^8)*z^8
12a_833,(1-2*v^2+ 4*v^4-2*v^6)+ (4-7*v^2+ 4*v^4+ v^6)*z^2+ (4-9*v^2-3*v^4+ 3*v^6)*z^4+ (1-5*v^2-4*v^4+ v^6)*z^6+ (-v^2-v^4)*z^8
12a_834,(1-v^2+ 2*v^4-v^6)+ (v^(-2)+ 1-4*v^2+ 2*v^4+ v^6)*z^2+ (v^(-2)-1-5*v^2-v^4+ v^6)*z^4+ (-1-2*v^2-v^4)*z^6
12a_835,(-6*v^(-4)+ 12*v^(-2)-5)+ (-17*v^(-4)+ 40*v^(-2)-17)*z^2+ (-17*v^(-4)+ 51*v^(-2)-17)*z^4+ (-7*v^(-4)+ 31*v^(-2)-7)*z^6+ (-v^(-4)+ 9*v^(-2)-1)*z^8+ (v^(-2))*z^10
12a_836,(-4*v^(-4)+ 7*v^(-2)-1-v^2)+ (-8*v^(-4)+ 15*v^(-2)+ 3-5*v^2)*z^2+ (-5*v^(-4)+ 14*v^(-2)+ 8-4*v^2)*z^4+ (-v^(-4)+ 6*v^(-2)+ 5-v^2)*z^6+ (v^(-2)+ 1)*z^8
12a_837,(-2*v^(-4)+ 2*v^(-2)+ 3-2*v^2)+ (-5*v^(-4)+ 7*v^(-2)+ 7-5*v^2)*z^2+ (-4*v^(-4)+ 9*v^(-2)+ 9-4*v^2)*z^4+ (-v^(-4)+ 5*v^(-2)+ 5-v^2)*z^6+ (v^(-2)+ 1)*z^8
12a_838,(8*v^6-11*v^8+ 4*v^10)+ (24*v^6-36*v^8+ 14*v^10)*z^2+ (22*v^6-47*v^8+ 16*v^10)*z^4+ (8*v^6-30*v^8+ 7*v^10)*z^6+ (v^6-9*v^8+ v^10)*z^8+ (-v^8)*z^10
12a_839,(2*v^4+ 3*v^6-7*v^8+ 3*v^10)+ (7*v^4+ v^6-14*v^8+ 7*v^10)*z^2+ (5*v^4-6*v^6-13*v^8+ 5*v^10)*z^4+ (v^4-5*v^6-6*v^8+ v^10)*z^6+ (-v^6-v^8)*z^8
12a_840,(4*v^4-2*v^6-3*v^8+ 2*v^10)+ (8*v^4-5*v^6-8*v^8+ 5*v^10)*z^2+ (5*v^4-8*v^6-9*v^8+ 4*v^10)*z^4+ (v^4-5*v^6-5*v^8+ v^10)*z^6+ (-v^6-v^8)*z^8
12a_841,(4*v^4-2*v^6-3*v^8+ 2*v^10)+ (2*v^2+ 4*v^4-5*v^6-4*v^8+ 3*v^10)*z^2+ (v^2-v^4-6*v^6-3*v^8+ v^10)*z^4+ (-v^4-2*v^6-v^8)*z^6
12a_842,(-2*v^(-4)+ 4*v^(-2)-2+ 2*v^2-v^4)+ (-3*v^(-4)+ 6*v^(-2)-1+ 3*v^2-2*v^4)*z^2+ (-v^(-4)+ 4*v^(-2)+ 2+ 3*v^2-v^4)*z^4+ (v^(-2)+ 1+ v^2)*z^6
12a_843,(2*v^2-v^4+ 2*v^6-4*v^8+ 2*v^10)+ (3*v^2-2*v^4+ v^6-6*v^8+ 3*v^10)*z^2+ (v^2-3*v^4-2*v^6-4*v^8+ v^10)*z^4+ (-v^4-v^6-v^8)*z^6
12a_844,(-2*v^(-2)+ 5-3*v^2+ 2*v^4-v^6)+ (-3*v^(-2)+ 9-7*v^2+ 6*v^4-2*v^6)*z^2+ (-v^(-2)+ 7-7*v^2+ 6*v^4-v^6)*z^4+ (2-4*v^2+ 2*v^4)*z^6+ (-v^2)*z^8
12a_845,(-2*v^(-4)+ 2*v^(-2)+ 3-2*v^2)+ (-3*v^(-4)+ 3*v^(-2)+ 7-v^2-2*v^4)*z^2+ (-v^(-4)+ 3*v^(-2)+ 7+ 2*v^2-v^4)*z^4+ (v^(-2)+ 2+ v^2)*z^6
12a_846,(-2*v^(-2)+ 5-3*v^2+ 2*v^4-v^6)+ (-3*v^(-2)+ 9-7*v^2+ 6*v^4-2*v^6)*z^2+ (-v^(-2)+ 7-7*v^2+ 6*v^4-v^6)*z^4+ (2-4*v^2+ 2*v^4)*z^6+ (-v^2)*z^8
12a_847,(2-4*v^2+ 5*v^4-2*v^6)+ (3-8*v^2+ 9*v^4-5*v^6+ 2*v^8)*z^2+ (1-7*v^2+ 7*v^4-6*v^6+ v^8)*z^4+ (-2*v^2+ 4*v^4-2*v^6)*z^6+ (v^4)*z^8
12a_848,(-3*v^(-6)+ 5*v^(-4)-v^(-2))+ (-2*v^(-8)-v^(-6)+ 11*v^(-4)-4*v^(-2))*z^2+ (-3*v^(-8)+ 4*v^(-6)+ 10*v^(-4)-4*v^(-2))*z^4+ (-v^(-8)+ 4*v^(-6)+ 5*v^(-4)-v^(-2))*z^6+ (v^(-6)+ v^(-4))*z^8
12a_849,(-2*v^(-6)+ 3*v^(-4))+ (-v^(-8)-v^(-6)+ 6*v^(-4)-1)*z^2+ (-v^(-8)+ v^(-6)+ 5*v^(-4)+ v^(-2)-1)*z^4+ (v^(-6)+ 2*v^(-4)+ v^(-2))*z^6
12a_850,(v^2+ v^4-v^6)+ (7*v^2-11*v^4+ 6*v^6)*z^2+ (11*v^2-28*v^4+ 11*v^6)*z^4+ (6*v^2-23*v^4+ 6*v^6)*z^6+ (v^2-8*v^4+ v^6)*z^8+ (-v^4)*z^10
12a_851,(2*v^2-v^4)+ (2+ v^2-6*v^4+ 4*v^6)*z^2+ (3-4*v^2-9*v^4+ 4*v^6)*z^4+ (1-4*v^2-5*v^4+ v^6)*z^6+ (-v^2-v^4)*z^8
12a_852,(3*v^2-3*v^4+ v^6)+ (2-5*v^4+ 3*v^6)*z^2+ (3-5*v^2-6*v^4+ 3*v^6)*z^4+ (1-4*v^2-4*v^4+ v^6)*z^6+ (-v^2-v^4)*z^8
12a_853,(3*v^2-3*v^4+ v^6)+ (v^(-2)-3*v^4+ 2*v^6)*z^2+ (v^(-2)-1-4*v^2-2*v^4+ v^6)*z^4+ (-1-2*v^2-v^4)*z^6
12a_854,(1+ v^2-2*v^4+ v^6)+ (v^(-2)-1+ v^2-4*v^4+ 2*v^6)*z^2+ (v^(-2)-2-v^2-3*v^4+ v^6)*z^4+ (-1-v^2-v^4)*z^6
12a_855,(2-2*v^2+ v^4)+ (v^(-2)-4*v^2+ 2*v^4)*z^2+ (3*v^(-2)-4-5*v^2+ 3*v^4)*z^4+ (v^(-2)-4-4*v^2+ v^4)*z^6+ (-1-v^2)*z^8
12a_856,(v^(-2)-v^2+ v^4)+ (v^(-2)-2-2*v^2+ v^4)*z^2+ (v^(-4)-3-v^2+ v^4)*z^4+ (-v^(-2)-2-v^2)*z^6
12a_857,(-v^(-6)+ 3*v^(-4)-3*v^(-2)+ 2)+ (4*v^(-4)-7*v^(-2)+ 3)*z^2+ (2*v^(-6)-v^(-4)-7*v^(-2)+ 3)*z^4+ (v^(-6)-3*v^(-4)-4*v^(-2)+ 1)*z^6+ (-v^(-4)-v^(-2))*z^8
12a_858,(v^(-2)-1+ v^2)+ (v^(-6)-2*v^(-4)+ 2*v^(-2)-3+ v^2)*z^2+ (v^(-6)-2*v^(-4)-2+ v^2)*z^4+ (-v^(-4)-v^(-2)-1)*z^6
12a_859,(-v^(-8)+ 2*v^(-4))+ (-7*v^(-8)+ 14*v^(-6)-3*v^(-4))*z^2+ (-11*v^(-8)+ 29*v^(-6)-10*v^(-4))*z^4+ (-6*v^(-8)+ 23*v^(-6)-6*v^(-4))*z^6+ (-v^(-8)+ 8*v^(-6)-v^(-4))*z^8+ (v^(-6))*z^10
12a_860,(-v^(-8)+ v^(-6)+ v^(-2))+ (-4*v^(-8)+ 7*v^(-6)+ v^(-4)-v^(-2))*z^2+ (-4*v^(-8)+ 9*v^(-6)+ 4*v^(-4)-3*v^(-2))*z^4+ (-v^(-8)+ 5*v^(-6)+ 4*v^(-4)-v^(-2))*z^6+ (v^(-6)+ v^(-4))*z^8
12a_861,(-v^(-8)+ 2*v^(-6)-2*v^(-4)+ 2*v^(-2))+ (-3*v^(-8)+ 5*v^(-6)+ v^(-4)-v^(-2))*z^2+ (-3*v^(-8)+ 6*v^(-6)+ 5*v^(-4)-3*v^(-2))*z^4+ (-v^(-8)+ 4*v^(-6)+ 4*v^(-4)-v^(-2))*z^6+ (v^(-6)+ v^(-4))*z^8
12a_862,(-v^(-8)+ 2*v^(-6)-2*v^(-4)+ 2*v^(-2))+ (-2*v^(-8)+ 3*v^(-6)+ v^(-4)+ v^(-2)-1)*z^2+ (-v^(-8)+ 2*v^(-6)+ 4*v^(-4)+ v^(-2)-1)*z^4+ (v^(-6)+ 2*v^(-4)+ v^(-2))*z^6
12a_863,(-v^(-8)+ 2*v^(-6)-v^(-4)+ 1)+ (-2*v^(-8)+ 4*v^(-6)-v^(-4)+ v^(-2)-1)*z^2+ (-v^(-8)+ 3*v^(-6)+ v^(-4)+ 2*v^(-2)-1)*z^4+ (v^(-6)+ v^(-4)+ v^(-2))*z^6
12a_864,(1)+ (-2*v^(-4)+ 4*v^(-2)-2)*z^2+ (-7*v^(-4)+ 16*v^(-2)-7)*z^4+ (-5*v^(-4)+ 17*v^(-2)-5)*z^6+ (-v^(-4)+ 7*v^(-2)-1)*z^8+ (v^(-2))*z^10
12a_865,(v^(-2)-1+ v^2)+ (-2*v^(-4)+ 4*v^(-2)-3)*z^2+ (-3*v^(-4)+ 6*v^(-2)+ 1-2*v^2)*z^4+ (-v^(-4)+ 4*v^(-2)+ 3-v^2)*z^6+ (v^(-2)+ 1)*z^8
12a_866,(-v^(-6)+ v^(-4)+ v^(-2))+ (v^(-6)+ 1)*z^2+ (2*v^(-6)-3*v^(-4)-3*v^(-2)+ 2)*z^4+ (v^(-6)-3*v^(-4)-3*v^(-2)+ 1)*z^6+ (-v^(-4)-v^(-2))*z^8
12a_867,(-v^(-4)+ v^(-2)+ 2-v^2)+ (4-3*v^2+ v^4)*z^2+ (v^(-4)-3*v^(-2)+ 5-4*v^2+ v^4)*z^4+ (-2*v^(-2)+ 3-2*v^2)*z^6+ (1)*z^8
12a_868,(2*v^(-2)-3+ 2*v^2)+ (v^(-2)-4+ v^2)*z^2+ (v^(-4)-2*v^(-2)+ 1-2*v^2+ v^4)*z^4+ (-2*v^(-2)+ 2-2*v^2)*z^6+ (1)*z^8
12a_869,(-3*v^(-6)+ 5*v^(-4)-v^(-2))+ (v^(-6)+ v^(-4)+ 2*v^(-2))*z^2+ (7*v^(-6)-15*v^(-4)+ 7*v^(-2))*z^4+ (5*v^(-6)-17*v^(-4)+ 5*v^(-2))*z^6+ (v^(-6)-7*v^(-4)+ v^(-2))*z^8+ (-v^(-4))*z^10
12a_870,(-2*v^(-6)+ 3*v^(-4))+ (v^(-6)+ 2*v^(-4)-2*v^(-2)+ 2)*z^2+ (3*v^(-6)-4*v^(-4)-5*v^(-2)+ 3)*z^4+ (v^(-6)-4*v^(-4)-4*v^(-2)+ 1)*z^6+ (-v^(-4)-v^(-2))*z^8
12a_871,(-3*v^(-6)+ 5*v^(-4)-v^(-2))+ (-v^(-6)+ 7*v^(-4)-4*v^(-2)+ 2)*z^2+ (2*v^(-6)-6*v^(-2)+ 3)*z^4+ (v^(-6)-3*v^(-4)-4*v^(-2)+ 1)*z^6+ (-v^(-4)-v^(-2))*z^8
12a_872,(-2*v^(-6)+ 3*v^(-4))+ (4*v^(-4)-2*v^(-2)+ v^2)*z^2+ (v^(-6)-4*v^(-2)-1+ v^2)*z^4+ (-v^(-4)-2*v^(-2)-1)*z^6
12a_873,(2-4*v^2+ 5*v^4-2*v^6)+ (v^(-2)+ 4-11*v^2+ 6*v^4+ v^6)*z^2+ (v^(-2)-10*v^2+ v^6)*z^4+ (-1-3*v^2-v^4)*z^6
12a_874,(-2*v^(-6)+ 3*v^(-4))+ (3*v^(-4)-v^(-2)+ 1)*z^2+ (2*v^(-6)-2*v^(-4)-3*v^(-2)+ 2)*z^4+ (v^(-6)-3*v^(-4)-3*v^(-2)+ 1)*z^6+ (-v^(-4)-v^(-2))*z^8
12a_875,(v^2+ 2*v^4-3*v^6+ v^8)+ (-v^2+ 6*v^4-5*v^6+ v^8)*z^2+ (-1-v^2+ 6*v^4-2*v^6-v^8)*z^4+ (v^2+ 3*v^4+ v^6)*z^6
12a_876,(v^8+ 8*v^10-12*v^12+ 4*v^14)+ (6*v^8+ 26*v^10-26*v^12+ 4*v^14)*z^2+ (11*v^8+ 29*v^10-16*v^12+ v^14)*z^4+ (6*v^8+ 13*v^10-3*v^12)*z^6+ (v^8+ 2*v^10)*z^8
12a_877,(4*v^8-5*v^12+ 2*v^14)+ (v^6+ 13*v^8+ 3*v^10-9*v^12+ v^14)*z^2+ (3*v^6+ 12*v^8+ 6*v^10-3*v^12)*z^4+ (v^6+ 3*v^8+ 2*v^10)*z^6
12a_878,(-7*v^(-4)+ 14*v^(-2)-6)+ (-17*v^(-4)+ 41*v^(-2)-17)*z^2+ (-17*v^(-4)+ 51*v^(-2)-17)*z^4+ (-7*v^(-4)+ 31*v^(-2)-7)*z^6+ (-v^(-4)+ 9*v^(-2)-1)*z^8+ (v^(-2))*z^10
12a_879,(-4*v^(-4)+ 6*v^(-2)+ 1-2*v^2)+ (-8*v^(-4)+ 15*v^(-2)+ 4-5*v^2)*z^2+ (-5*v^(-4)+ 14*v^(-2)+ 8-4*v^2)*z^4+ (-v^(-4)+ 6*v^(-2)+ 5-v^2)*z^6+ (v^(-2)+ 1)*z^8
12a_880,(v^6+ 3*v^8-2*v^10-2*v^12+ v^14)+ (5*v^6+ 7*v^8-v^10-3*v^12)*z^2+ (v^4+ 4*v^6+ 5*v^8+ 2*v^10)*z^4
12a_881,(-2*v^(-6)+ 6*v^(-2)-3)+ (-4*v^(-6)+ 3*v^(-4)+ 14*v^(-2)-7)*z^2+ (-4*v^(-6)+ 7*v^(-4)+ 13*v^(-2)-5)*z^4+ (-v^(-6)+ 5*v^(-4)+ 6*v^(-2)-1)*z^6+ (v^(-4)+ v^(-2))*z^8
12a_882,(-v^(-6)-v^(-4)+ 4*v^(-2)-v^2)+ (-2*v^(-6)+ v^(-4)+ 7*v^(-2)+ 1-2*v^2)*z^2+ (-v^(-6)+ 2*v^(-4)+ 6*v^(-2)+ 2-v^2)*z^4+ (v^(-4)+ 2*v^(-2)+ 1)*z^6
12a_883,(-v^(-6)+ v^(-4)+ v^(-2))+ (v^(-6)+ v^(-4)-v^(-2)+ v^2)*z^2+ (v^(-6)-v^(-4)-4*v^(-2)-1+ v^2)*z^4+ (-v^(-4)-2*v^(-2)-1)*z^6
12a_884,(2-2*v^2+ v^4)+ (-v^(-2)+ 3-5*v^2+ 3*v^4-v^6)*z^2+ (-v^(-2)+ 4-5*v^2+ 4*v^4-v^6)*z^4+ (2-3*v^2+ 2*v^4)*z^6+ (-v^2)*z^8
12a_885,(1)+ (-v^(-2)+ 2-2*v^2+ 2*v^4-v^6)*z^2+ (-v^(-2)+ 4-4*v^2+ 4*v^4-v^6)*z^4+ (2-3*v^2+ 2*v^4)*z^6+ (-v^2)*z^8
12a_886,(v^(-8)-2*v^(-6)+ 4*v^(-4)-6*v^(-2)+ 4)+ (v^(-8)-6*v^(-6)+ 11*v^(-4)-14*v^(-2)+ 4)*z^2+ (-3*v^(-6)+ 10*v^(-4)-12*v^(-2)+ 3)*z^4+ (3*v^(-4)-5*v^(-2)+ 1)*z^6+ (-v^(-2))*z^8
12a_887,(1)+ (v^(-4)-2*v^(-2)+ 2-2*v^2+ v^4)*z^2+ (v^(-4)-4*v^(-2)+ 4-4*v^2+ v^4)*z^4+ (-2*v^(-2)+ 3-2*v^2)*z^6+ (1)*z^8
12a_888,(v^(-2)-2+ 3*v^2-v^4)+ (-1+ 2*v^4-v^6)*z^2+ (-v^(-2)+ 3-4*v^2+ 4*v^4-v^6)*z^4+ (2-3*v^2+ 2*v^4)*z^6+ (-v^2)*z^8
12a_889,(-v^(-4)+ v^(-2)+ 2-v^2)+ (v^(-4)+ v^2)*z^2+ (3*v^(-4)-4*v^(-2)-4+ 3*v^2)*z^4+ (v^(-4)-4*v^(-2)-4+ v^2)*z^6+ (-v^(-2)-1)*z^8
